Tp,Hs,Uw,Op
6.75,1.65,14.5066666666667,1
6.71,1.73,15.2183333333333,1
6.4,1.68,15.7566666666667,1
5.43,1.67,15.58,1
6.71,1.83,15.4716666666667,1
6.74,1.72,17.0066666666667,1
6.93,2.09,17.885,1
5.32,2.09,17.615,1
6.24,2.11,18.0416666666667,1
5.92,2.33,17.815,1
6.46,2.29,17.7016666666667,1
7.1,2.2,16.2833333333333,1
7.66,2.31,14.0516666666667,1
6.84,2.31,14.465,1
6.59,2.02,13.52,1
7.21,2.02,12.735,1
6.16,1.78,8.875,1
6.78,1.48,9.53166666666667,1
6.18,1.47,8.38833333333333,1
6.74,1.15,8.14333333333333,1
6.62,1.03,8.92166666666667,1
7.07,1.13,9.27,1
7.22,1.04,7.89833333333333,1
7.29,1.04,6.98333333333333,1
4.91,1.02,6.58333333333333,1
5.08,1,6.365,1
6.69,0.92,5.97333333333333,1
5.86,0.92,6.51833333333333,1
5.57,0.87,6.67666666666667,1
5.41,0.89,6.38,1
5.37,0.83,7.49833333333333,1
5.06,0.85,7.53166666666667,1
5.56,0.89,7.60666666666667,1
4.37,0.89,6.985,1
5.48,0.83,7.79833333333333,1
5.5,0.89,7.945,1
6.31,0.91,8.09166666666667,1
6.02,0.84,6.66333333333333,1
5.66,0.88,8.01666666666667,1
5.22,0.98,8.72,1
5.29,1.01,10.5466666666667,1
5.22,1.04,8.97833333333333,1
4.76,1.1,9.555,1
5.12,1.13,10.9583333333333,1
5.29,1.31,12.62,1
5.9,1.42,12.935,1
4.33,1.43,13.5866666666667,1
6.31,1.52,14.4616666666667,1
5.9,1.77,16.41,1
6.37,2.05,16.255,1
6.51,1.83,16.965,1
6.53,2.01,14.695,1
6.32,2.2,13.085,1
6.98,2.27,13.7183333333333,1
7.12,1.95,13.2383333333333,1
7.29,1.89,13.8633333333333,1
6.27,1.71,15.9983333333333,1
6.53,1.76,16.0516666666667,1
6.11,1.83,17.3266666666667,1
5.91,1.97,17.67,1
6.66,2.01,18.13,1
6.79,2.19,18.7866666666667,1
6.72,2.4,21.3483333333333,1
6.81,2.51,19.5533333333333,1
6.68,2.44,17.7383333333333,1
6.76,2.46,15.605,1
6.42,2.36,16.745,1
6.76,2.19,18.7616666666667,1
5.95,2.16,18.715,1
6.79,2.61,17.0683333333333,1
6.55,2.22,15.725,1
6.95,2.15,12.9233333333333,1
6.98,2.21,13.245,1
7.35,2.01,12.6116666666667,1
7.05,1.98,10.8133333333333,1
6.8,1.87,10.35,1
6.83,2.07,9.95,1
6.46,1.98,9.31166666666667,1
7.83,2.16,8.815,1
7.23,1.82,8.405,1
7.34,1.8,7.075,1
1.77,1.8,8.92,1
1.74,1.8,9.275,1
1.71,1.68,9.97,1
7.97,1.68,11.4133333333333,1
8.35,1.78,10.295,1
9.33,1.64,11.5966666666667,1
8.34,1.71,11.8766666666667,1
8.67,1.86,12.3516666666667,1
7.66,1.85,13.1533333333333,1
7.8,1.87,14.795,1
6.16,1.93,16.4566666666667,1
5.25,1.98,16.8616666666667,1
5.4,1.97,16.7833333333333,1
6.02,2.24,18.145,1
6.42,2.37,17.83,1
6.76,2.46,20.9066666666667,1
7.3,2.81,22.3983333333333,1
7.21,2.95,24.1433333333333,1
7.85,3.54,24.77,1
8.52,3.89,23.7066666666667,1
8.52,4.37,22.965,1
8.38,4.02,24.3233333333333,1
9.04,5.35,23.76,1
9.15,4.94,23.005,1
9.96,5.06,20.935,1
9.8,4.77,19.185,1
9.28,4.22,18.3266666666667,1
9.55,4.04,18.685,1
9.47,3.87,17.3466666666667,1
9.51,3.94,14.6916666666667,1
9.34,3.42,13.9533333333333,1
9.26,3.41,14.5216666666667,1
9.24,3.23,13.9716666666667,1
8.37,3.05,15.0383333333333,1
8.67,3.16,17.25,1
8.1,2.97,17.7566666666667,1
7.9,3.01,19.5266666666667,1
8.06,3.36,20.5683333333333,1
8.13,3.37,19.4683333333333,1
8.28,3.53,20.7733333333333,1
8.38,3.32,19.9633333333333,1
8.67,3.66,20.0133333333333,1
8.93,3.66,20.455,1
9.99,4.87,17.9783333333333,1
10.02,4.3,12.975,1
9.37,3.65,9.60666666666667,1
8.26,3.11,9.835,1
8.86,2.96,8.34333333333333,1
8.39,2.93,7.51666666666667,1
8.61,2.75,7.25666666666667,1
8.51,2.66,7.31333333333333,1
8.51,2.67,7.19666666666667,1
8.3,2.6,8.38833333333333,1
7.55,2.56,8.98666666666667,1
8.04,2.78,7.35833333333333,1
8.52,2.84,6.79833333333333,1
10.06,3.06,5.66,1
10.38,3.25,4.90666666666667,1
10.23,3.03,4.65833333333333,1
9.94,2.66,3.71166666666667,1
9.73,2.63,3.51,1
9.91,2.58,2.53666666666667,2
9.57,2.35,1.75333333333333,2
9.69,2.34,1.025,2
9.23,2.09,1.96666666666667,2
8.99,2.05,3.17,1
9.54,1.67,4.20333333333333,1
8.99,1.5,5.31666666666667,1
8.18,1.51,6.535,1
8.61,1.47,8.06166666666667,1
8.36,1.56,8.43333333333334,1
8.2,1.48,8.60166666666667,1
8.19,1.45,8.37666666666667,1
7.74,1.3,8.085,1
4.29,1.34,8.62666666666667,1
8.09,1.2,9.73,1
9.17,1.12,9.72666666666666,1
9.37,1.02,11.0633333333333,1
3.67,1.07,12.55,1
3.75,1.13,12.7533333333333,1
3.64,1.11,13.6266666666667,1
3.74,1.15,14.03,1
4.03,1.11,14.0166666666667,1
4.53,1.21,12.8033333333333,1
4.73,1.21,13.2883333333333,1
4.51,1.21,13.2533333333333,1
4.18,1.16,13.8483333333333,1
4.46,1.4,14.4183333333333,1
4.44,1.51,14.3366666666667,1
5.01,1.58,14.1316666666667,1
5.88,1.68,14.4083333333333,1
5.8,1.65,13.8466666666667,1
6.77,1.52,13.5466666666667,1
6.33,1.59,13.365,1
6.08,1.48,13.2783333333333,1
6.06,1.61,14.0733333333333,1
5.54,1.61,13.3883333333333,1
5.08,1.44,13.2133333333333,1
5.82,1.45,15.6633333333333,1
5.42,1.63,15.9733333333333,1
6.19,1.76,13.0883333333333,1
5.62,1.55,10.8333333333333,1
5.74,1.57,9.435,1
6.99,1.43,12.005,1
7.64,1.47,14.0216666666667,1
7.47,1.33,14.1883333333333,1
7.08,1.49,14.16,1
6.74,1.54,13.6266666666667,1
6.27,1.44,13.13,1
6.77,1.45,9.64833333333333,1
6.6,1.48,6.99833333333333,1
5.33,1.18,7.535,1
6.52,1.05,7.445,1
6.14,0.89,6.63666666666667,1
5.79,0.93,4.85166666666667,1
6.99,0.88,5.34666666666667,1
4.62,0.89,6.14166666666667,1
5.23,0.8,6.18,1
4.5,0.82,4.84333333333333,1
4.47,0.92,4.14666666666667,1
4.67,0.86,4.44333333333333,1
4.6,0.84,4.19833333333333,1
5.23,0.82,4.10166666666667,1
4.43,0.84,4.09166666666667,1
6.26,0.83,3.50833333333333,1
4.93,0.83,2.31166666666667,2
5.67,0.84,3.27833333333333,1
6.37,0.82,3.625,1
6.03,0.73,3.61166666666667,1
10.45,0.74,3.96666666666667,1
9.74,0.8,4.215,1
9.66,0.88,4.24166666666667,1
8.43,1,5.41,1
7.54,1.34,6.31333333333333,1
7.57,1.22,7.24833333333333,1
7.67,1.18,6.525,1
7.67,1.07,7.81,1
7.76,1.11,8.63833333333333,1
7.92,1.23,9.52666666666667,1
4.49,1.27,10.3833333333333,1
4.77,1.26,11.2383333333333,1
4.92,1.4,11.5566666666667,1
5.27,1.49,11.3216666666667,1
5.45,1.4,11.1066666666667,1
5.29,1.38,11.26,1
5.54,1.49,11.6766666666667,1
5.54,1.68,11.5016666666667,1
5.64,1.6,12.545,1
5.98,1.56,12.285,1
6.17,1.48,11.725,1
6.22,1.58,12.1783333333333,1
6.35,1.57,10.3533333333333,1
6.73,1.59,11.3,1
6.65,1.49,12.3216666666667,1
6.68,1.56,12.9316666666667,1
6.72,1.53,14.36,1
6.32,1.68,14.425,1
5.96,1.55,14.6383333333333,1
5.58,1.76,15.3383333333333,1
5.84,1.91,15.5383333333333,1
6.15,1.87,15.525,1
5.84,2.12,16.3583333333333,1
5.95,1.74,15.9266666666667,1
6.19,1.85,15.0583333333333,1
6.02,1.89,15.3066666666667,1
6.6,1.91,14.555,1
6.46,1.9,13.6966666666667,1
6.19,1.88,13.265,1
6.56,1.88,11.3416666666667,1
5.56,1.76,8.055,1
6.69,1.76,6.48333333333333,1
6.67,1.71,5.17833333333333,1
6.46,1.67,3.77166666666667,1
6.6,1.45,1.94333333333333,2
6.67,1.43,2.315,2
15.04,1.25,1.88333333333333,2
6.8,1.16,2.36333333333333,2
6.95,1.15,2.56333333333333,2
14.87,1.04,3.41333333333333,1
14.92,1.01,3.115,1
15.08,1,2.70166666666667,2
14.66,0.86,2.235,2
6.11,0.83,2.12833333333333,2
13.11,0.89,2.39833333333333,2
13.86,0.96,2.39333333333333,2
5.09,1.02,2.19666666666667,2
7.81,1.02,1.84833333333333,2
8.29,1.32,1.75,2
7.29,1.18,1.57333333333333,2
7.47,1.35,1.30666666666667,2
7.34,1.29,1.265,2
7.34,1.33,1.37,2
8.27,1.26,1.74166666666667,2
7.36,1.42,1.54,2
8.1,1.19,2.71833333333333,2
7.75,1.17,3.55666666666667,1
7.27,1.24,3.43333333333333,1
6.76,1.27,3.80166666666667,1
7.53,1.34,3.44,1
7.26,1.28,3.78666666666667,1
7.01,1.33,3.73333333333333,1
7.66,1.21,3.56666666666667,1
7.19,1.24,2.97,2
7.36,1.14,3.28833333333333,1
7.58,1.11,4.43166666666667,1
6.75,1.15,4.245,1
7.65,1.07,4.74333333333333,1
7.04,1.01,5.09666666666667,1
7.34,1,4.565,1
6.32,1.09,5.18166666666667,1
7.13,1.17,6.21333333333333,1
7.09,1.25,5.60666666666667,1
7.83,1.24,5.95666666666667,1
10.39,1.21,6.65,1
7.3,1.25,8.05,1
7.75,1.3,7.765,1
7.43,1.16,7.84833333333333,1
7.55,1.28,8.43666666666667,1
7.53,1.23,8.89833333333333,1
4.76,1.24,9.89,1
4.97,1.38,10.59,1
5.17,1.43,9.50166666666667,1
5.9,1.49,8.94833333333333,1
5.04,1.52,9.315,1
5.89,1.57,8.94,1
6.35,1.56,9.985,1
6.34,1.59,10.405,1
6.63,1.5,10.4916666666667,1
6.47,1.48,9.92166666666667,1
4.47,1.64,11.4616666666667,1
4.77,1.6,11.99,1
4.92,1.71,11.3833333333333,1
5.77,1.73,11.9166666666667,1
5.58,1.95,13.2816666666667,1
5.74,1.87,12.4383333333333,1
6,1.99,11.005,1
6.09,1.87,11.525,1
6.17,1.93,11.695,1
6.01,1.94,11.17,1
5.87,1.95,9.90166666666667,1
5.51,1.71,10.2433333333333,1
5.67,1.72,7.19333333333333,1
5.37,1.65,8.205,1
5.32,1.51,7.95666666666667,1
5,1.53,9.06166666666667,1
5.43,1.57,9.02166666666667,1
5.56,1.69,11.5583333333333,1
5.93,1.72,10.8216666666667,1
6.41,1.96,12.1333333333333,1
6.6,2.09,10.9366666666667,1
6.2,2.29,12.9933333333333,1
6.46,1.99,12.595,1
5.95,1.98,11.6516666666667,1
5.82,1.77,11.7,1
5.65,1.58,11.3833333333333,1
5.24,1.59,11.0533333333333,1
5.12,1.41,10.3716666666667,1
4.86,1.39,10.14,1
5.08,1.36,10.635,1
5.29,1.36,11.6566666666667,1
5.6,1.34,13.2216666666667,1
5.48,1.35,12.6283333333333,1
5.47,1.59,11.39,1
5.79,1.63,12.5766666666667,1
5.57,1.67,12.8533333333333,1
5.43,1.62,12.615,1
5.39,1.49,12.3116666666667,1
5.08,1.45,11.99,1
5.07,1.35,11.4066666666667,1
5.45,1.29,10.3316666666667,1
5.44,1.41,10.0716666666667,1
5.64,1.33,9.79166666666667,1
5.31,1.24,9.94666666666667,1
5.49,1.18,9.58166666666667,1
5.6,1.21,10.835,1
5.75,1.33,12.1983333333333,1
5.57,1.39,13.0666666666667,1
5.31,1.37,12.095,1
5.19,1.31,11.7216666666667,1
5.16,1.2,10.7466666666667,1
4.96,1.2,10.795,1
3.82,1.15,10.8466666666667,1
3.82,1.2,10.3983333333333,1
4.78,1.32,11.6033333333333,1
4.39,1.32,11.3266666666667,1
4.65,1.36,10.4166666666667,1
4.94,1.22,9.38333333333333,1
4.59,1.25,8.21,1
4.41,1.18,9.23,1
4.49,1.06,9.13166666666667,1
3.88,0.91,9.03,1
4.38,0.92,8.29166666666667,1
4.32,0.95,8.165,1
4.28,0.93,7.175,1
4.56,0.89,8.60333333333333,1
4.45,0.89,9.415,1
4.7,0.85,10.6133333333333,1
4.12,0.96,10.63,1
4.69,1.08,12.3583333333333,1
4.62,1.31,10.625,1
4.69,1.3,11.3633333333333,1
4.71,1.32,13.105,1
4.59,1.38,11.7883333333333,1
4.6,1.26,9.12166666666667,1
4.3,1.27,7.95666666666667,1
4.23,1.09,6.9,1
4.07,1,8.72166666666667,1
4.17,0.99,8.46333333333333,1
4.47,1.07,7.735,1
4.65,1.23,8.96333333333333,1
4.7,1.16,8.31166666666667,1
4.51,1.25,8.00666666666667,1
4.28,1.07,7.21166666666667,1
16.95,1.06,6.715,1
17.21,1.12,6.68,1
16.99,0.94,5.305,1
17.18,0.87,6.53333333333333,1
17.17,0.88,6.635,1
17.6,0.86,6.62833333333333,1
17.27,0.89,6.77333333333333,1
16.32,0.92,6.975,1
16.53,0.9,8.36333333333334,1
16.6,0.91,7.20666666666667,1
16.7,0.94,9.72,1
3.72,0.97,10.7933333333333,1
4.13,1.12,10.2466666666667,1
4.29,1.22,9.23333333333333,1
4.06,1.12,8.57166666666667,1
3.99,1.07,7.05,1
3.99,1.05,7.115,1
4.13,0.99,6.51666666666667,1
4.22,0.88,6.16333333333333,1
4.11,0.94,5.87666666666667,1
4.2,0.94,5.27833333333333,1
14.75,0.85,4.135,1
14.97,0.75,3.65166666666667,1
15.35,0.74,3.46166666666667,1
15.04,0.74,4.07166666666667,1
15,0.68,4.42,1
15.32,0.65,4.57666666666667,1
15.23,0.69,5.775,1
15.03,0.64,6.96666666666667,1
14.6,0.73,7.16833333333333,1
14.79,0.73,3.72833333333333,1
13.27,0.78,3.835,1
13.31,0.65,6.775,1
13.06,0.65,8.49,1
4.14,0.69,8.73833333333334,1
4.06,0.77,9.15,1
3.92,0.82,7.70833333333333,1
3.84,0.83,7.34333333333333,1
13.3,0.7,6.95833333333333,1
3.72,0.67,5.89166666666667,1
13.34,0.57,5.36333333333333,1
12.69,0.62,5.12166666666667,1
12.79,0.62,4.38666666666667,1
12.02,0.65,3.33166666666667,1
12.05,0.6,4.12833333333333,1
3.85,0.64,4.23,1
4.02,0.72,3.55666666666667,1
4.12,0.74,3.78333333333333,1
4.03,0.79,5.44166666666667,1
11.5,0.72,6.475,1
0.727272727272727,0.72,8.275,1
0.734545454545455,0.72,8.40166666666667,1
0.741818181818182,0.72,8.14833333333333,1
0.749090909090909,0.72,8.755,1
0.756363636363636,0.72,9.72833333333333,1
0.763636363636364,0.72,9.29333333333333,1
0.770909090909091,0.72,8.67333333333333,1
0.778181818181818,0.72,7.57,1
0.785454545454545,0.72,7.505,1
0.792727272727273,0.72,7.01333333333333,1
0.8,0.72,6.67,1
0.807272727272727,0.88,6.705,1
0.814545454545454,0.88,6.60166666666667,1
0.821818181818182,0.88,6.03166666666667,1
0.829090909090909,0.88,6.29,1
0.836363636363636,0.88,6.12833333333333,1
0.843636363636364,0.88,6.17166666666667,1
0.850909090909091,0.88,6.36,1
0.858181818181818,0.88,6.30166666666667,1
0.865454545454545,0.88,6.24833333333333,1
0.872727272727273,0.88,8.33166666666667,1
4.88,0.88,9.45833333333333,1
4.55,1.03,9.58833333333333,1
4.52,0.95,10.215,1
4.21,1.05,10.7533333333333,1
4.35,1.09,11.8983333333333,1
4.31,1.08,13.1033333333333,1
4.01,1.04,12.425,1
4.17,1.03,13.17,1
4.38,1.1,13.0683333333333,1
4.77,1.24,12.6566666666667,1
5.03,1.24,11.7833333333333,1
5.47,1.3,10.75,1
5.27,1.15,10.2766666666667,1
5.33,1.21,8.48,1
5.12,1.08,6.985,1
5.14,1.13,7.13833333333333,1
4.69,1.06,6.92333333333333,1
4.67,1.08,8.07166666666667,1
4.92,1.07,10.175,1
4.2,1.06,10.0183333333333,1
4.63,1.12,10.1633333333333,1
4.9,1.11,10.09,1
5.15,1.28,10.85,1
5,1.43,10.2633333333333,1
5.3,1.5,11.5233333333333,1
5.65,1.55,10.995,1
6.02,1.72,13.8916666666667,1
6.2,1.83,13.425,1
6.91,2.07,14.3633333333333,1
6.82,2.11,16.3016666666667,1
6.91,2.53,16.255,1
7.25,2.52,16.4416666666667,1
7.16,2.9,15.3916666666667,1
7.84,2.92,14.575,1
8.23,2.8,14.09,1
8.04,3.19,14.0083333333333,1
8.09,2.93,13.3733333333333,1
8.68,3.18,13.4083333333333,1
9.21,3.41,15.2633333333333,1
9.65,3.29,14.21,1
9.89,3.55,15.565,1
9.67,3.67,16.0616666666667,1
9.66,3.86,17.5066666666667,1
8.33,3.44,17.1516666666667,1
9.57,3.85,17.5366666666667,1
8.44,3.62,17.3833333333333,1
7.71,3.69,16.695,1
8.32,3.69,16.7183333333333,1
9.55,3.93,15.6716666666667,1
9.18,3.53,15.0466666666667,1
7.68,3.37,13.825,1
8.02,3.02,13.75,1
8.68,2.94,14.08,1
7.25,2.72,13.5,1
7.48,2.75,14.1166666666667,1
7.39,2.49,13.0916666666667,1
8.98,2.38,11.1483333333333,1
7.12,2.29,9.92166666666667,1
7.66,2.11,9.08666666666667,1
6.99,2.02,8.05833333333334,1
6.86,1.97,7.07833333333333,1
6.33,1.94,5.62833333333333,1
6.27,1.88,4.63333333333333,1
6.6,1.68,5.72166666666667,1
6.85,1.64,6.98666666666667,1
7.33,1.68,5.765,1
6.77,1.72,6.77,1
6.86,1.77,7.605,1
7.07,1.77,5.44833333333333,1
7,1.64,5.76333333333333,1
7.06,1.86,5.98166666666667,1
7.79,1.84,6.58666666666667,1
7.43,1.95,6.82666666666667,1
7.13,1.79,7.52,1
7.26,2,6.67833333333333,1
7.78,2.06,7.565,1
7.65,1.95,8.78333333333333,1
7.35,1.83,7.16833333333333,1
7.7,1.75,7.24,1
7.68,1.62,8.55,1
7.43,1.77,11.3333333333333,1
7.13,1.84,8.4,1
7.95,1.86,7.605,1
8.04,1.74,5.81,1
7.65,1.74,5.585,1
7.76,1.78,7.35833333333333,1
7.25,1.78,5.28333333333333,1
8.43,1.82,6.23333333333333,1
7.34,1.76,6.33,1
7.07,1.56,6.54833333333333,1
9.58,1.52,5.37,1
8.39,1.48,5.24666666666667,1
8.41,1.47,5.28166666666667,1
8.16,1.45,4.51166666666667,1
7.86,1.39,3.26333333333333,1
7.76,1.38,2.775,2
7.97,1.27,2.47666666666667,2
7.32,1.26,1.65833333333333,2
10.01,1.22,1.40833333333333,2
8.81,1.19,1.71333333333333,2
7.67,1.09,2.96,2
8.39,1.06,3.69833333333333,1
7.94,1.09,4.20666666666667,1
7.77,1,4.15,1
7.7,0.95,4.01166666666667,1
6.9,0.92,5.02833333333333,1
7.32,0.9,6.275,1
7.65,0.94,6.565,1
6.3,0.99,6.60333333333333,1
8.03,0.96,6.38333333333333,1
6.92,1.01,6.67666666666667,1
5.05,1.06,6.83,1
5.85,1.08,6.34166666666667,1
5.56,1.13,6.57666666666667,1
5.53,1.21,6.46333333333333,1
5.65,1.17,6.11,1
6.23,1.23,6.67166666666667,1
6.19,1.3,8.515,1
5.92,1.35,7.82,1
6.13,1.48,8.755,1
6.15,1.41,8.80833333333333,1
6.23,1.45,7.25,1
6.47,1.52,7.57833333333333,1
6.7,1.54,8.12166666666667,1
6.76,1.58,7.34666666666667,1
6.64,1.59,7.07666666666667,1
7.07,1.6,7.14,1
7.69,1.55,7.38166666666667,1
8.01,1.52,6.865,1
7.17,1.51,6.87833333333333,1
7.11,1.48,7.12666666666667,1
7.09,1.55,7.575,1
7.12,1.52,7.45666666666667,1
7.82,1.54,7.64333333333333,1
7.34,1.53,7.08333333333333,1
7.63,1.52,6.68,1
7.75,1.59,6.54333333333333,1
8.06,1.53,7.66166666666667,1
7.74,1.57,8.69333333333333,1
7.03,1.61,9.67833333333333,1
7.5,1.75,10.0783333333333,1
7.88,1.91,10.265,1
8.79,1.89,11.5783333333333,1
6.79,1.85,13.1233333333333,1
7.31,2.02,14.515,1
5.02,2.03,15.7816666666667,1
5.19,2.06,15.3633333333333,1
5.6,2.31,15.6283333333333,1
5.94,2.41,13.8366666666667,1
6.21,2.56,14.405,1
6.63,2.47,14.3166666666667,1
7.24,2.51,6.65166666666667,1
7.34,2.53,6.335,1
8.14,2.39,8.53666666666667,1
8.05,2.78,10.0433333333333,1
10.95,3.18,9.77833333333333,1
11.74,3.7,10.31,1
11.36,4.18,10.9616666666667,1
10.45,3.84,11.6966666666667,1
11.73,4.02,9.875,1
12.06,4.26,9.14833333333333,1
11.77,3.8,8.59833333333333,1
10.94,3.72,8.595,1
10.77,3.33,8.23333333333333,1
10.78,3.13,7.92333333333333,1
10.2,3.02,6.45,1
11.62,3.05,5.06833333333333,1
10.95,2.86,4.495,1
10.45,2.91,4.66833333333333,1
9.15,2.73,6.62833333333333,1
9.3,2.44,6.32666666666667,1
9.2,2.28,7.05833333333333,1
10.13,2.55,6.495,1
9.25,2.52,6.81333333333333,1
8.52,2.6,5.44166666666667,1
9.88,2.23,6.51166666666667,1
9.95,2.22,6.27333333333333,1
11.11,2.13,6.55166666666667,1
9.52,2.12,4.83166666666667,1
8.69,2.01,5.51,1
9.08,1.9,5.66,1
8.22,1.84,6.55666666666667,1
8.97,1.82,7.18,1
7.76,1.65,7.64833333333333,1
9.82,1.64,8.55,1
7.6,1.66,7.88833333333333,1
8.44,1.61,7.45666666666667,1
9.65,1.58,7.63666666666667,1
7,1.48,8.03,1
9.15,1.47,8.46833333333333,1
7.96,1.43,8.95833333333333,1
8.14,1.45,8.65333333333333,1
4.77,1.42,7.89333333333333,1
7.82,1.29,7.21666666666667,1
8.19,1.26,8.23333333333333,1
7.51,1.24,8.29166666666667,1
10.29,1.27,5.08,1
7.58,1.13,3.04666666666667,1
10.48,1.15,2.13833333333333,2
10.67,1.06,1.00833333333333,2
10.13,1.01,2.59166666666667,2
10.38,0.86,5.915,1
11.01,0.94,8.75,1
11.33,0.94,7.795,1
11.27,0.83,9.26,1
11.31,0.83,7.52833333333333,1
11.06,0.79,7.35,1
10.43,0.79,7.70333333333333,1
10.74,0.81,7.745,1
10.9,0.87,6.935,1
10.45,0.9,6.58,1
10.8,0.92,7.01333333333333,1
4.26,0.97,7.095,1
4.2,1.01,7.18833333333333,1
11.49,1.03,7.21,1
3.84,0.87,8.12,1
4.21,0.88,8.41833333333333,1
12.56,0.83,10.2883333333333,1
11.99,0.78,9.18,1
11.7,0.79,8.99333333333333,1
11.29,0.75,10.5116666666667,1
11.56,0.73,10.3633333333333,1
11.52,0.73,11.5066666666667,1
11.32,0.72,11.0166666666667,1
11.2,0.75,12.59,1
11.48,0.78,14.075,1
11.54,0.76,15.1933333333333,1
11.28,0.86,14.5366666666667,1
3.62,0.82,14.4483333333333,1
11.61,0.77,13.0683333333333,1
3.49,0.8,12.9033333333333,1
3.53,0.82,12.2916666666667,1
3.96,0.82,11.1216666666667,1
3.91,0.85,12.7466666666667,1
3.89,0.82,13.0316666666667,1
4.28,0.9,10.6966666666667,1
4.44,0.86,8.1,1
4.32,0.77,7.88666666666667,1
4.01,0.74,7.96333333333333,1
3.92,0.74,6.92166666666667,1
3.9,0.64,6.91,1
4.05,0.58,6.29,1
3.86,0.49,5.5,1
3.92,0.48,4.855,1
3.89,0.42,7.17666666666667,1
4.03,0.4,8.05333333333333,1
4.24,0.47,6.54166666666667,1
2.94,0.55,5.25166666666667,1
3.21,0.54,6.31166666666666,1
3.97,0.53,4.30833333333333,1
4.28,0.61,3.38333333333333,1
4.26,0.54,4.15333333333333,1
4.42,0.49,3.555,1
4.33,0.42,4.87333333333333,1
4.5,0.37,4.38333333333333,1
4.95,0.35,4.07333333333333,1
4.2,0.31,2.86666666666667,2
3.61,0.32,2.23333333333333,2
3.21,0.31,2.24833333333333,2
4.31,0.33,2.33666666666667,2
4.11,0.33,1.90333333333333,2
4.1,0.36,0.92,2
4.25,0.35,0.478333333333333,2
4.13,0.33,1.23333333333333,2
4.38,0.3,1.825,2
9.06,0.31,1.64333333333333,2
10.81,0.28,3.09166666666667,1
10.9,0.29,3.52166666666667,1
10.7,0.27,3.43,1
10.59,0.28,4.02,1
10.39,0.26,4.93,1
9.31,0.31,3.36666666666667,1
10.22,0.3,2.55333333333333,2
9.87,0.3,2.285,2
10.06,0.32,3.45666666666667,1
9.74,0.37,4.89333333333333,1
9.92,0.4,5.31666666666667,1
11.58,0.37,6.42333333333333,1
9.46,0.36,5.785,1
11.53,0.39,5.40166666666667,1
12.54,0.42,5.71,1
13,0.45,4.19,1
13.07,0.45,4.75,1
13.09,0.43,4.22666666666667,1
12.21,0.43,3.19333333333333,1
12.85,0.45,2.81833333333333,2
11.65,0.42,3.74833333333333,1
12.89,0.41,2.555,2
13.12,0.42,2.30666666666667,2
12.88,0.49,2.56,2
13.38,0.42,2.02833333333333,2
12.51,0.42,1.725,2
12.36,0.4,2.19,2
12.71,0.45,4.04333333333333,1
12.25,0.42,3.19833333333333,1
12.32,0.46,2.34333333333333,2
12.69,0.39,2.88,2
13.38,0.42,1.06,2
13.08,0.45,1.59666666666667,2
13.42,0.45,2.48666666666667,2
13.38,0.46,1.685,2
13.47,0.47,1.51,2
13.31,0.5,1.56333333333333,2
13.24,0.4,1.765,2
13.44,0.43,1.905,2
13.24,0.49,2.09166666666667,2
12.8,0.49,2.08833333333333,2
12.27,0.48,3.34166666666667,1
11.3,0.47,4.24333333333333,1
10.97,0.44,3.87166666666667,1
11.3,0.45,4.26833333333333,1
11.07,0.39,4.99833333333333,1
11.4,0.41,6.485,1
11.06,0.56,7.68833333333333,1
11.46,0.73,6.47,1
3.51,0.7,5.99333333333333,1
3.7,0.74,5.585,1
3.48,0.71,5.38666666666667,1
3.86,0.77,5.36,1
11.31,0.79,5.53166666666667,1
11.21,0.82,5.67,1
4.41,0.85,5.14666666666667,1
4.42,0.84,5.31666666666667,1
4.59,0.88,4.71666666666667,1
4.94,0.98,3.91,1
5.09,0.95,4.09666666666667,1
5.58,0.98,4.08833333333333,1
5.64,1.05,4.16833333333333,1
5.7,1.08,3.84,1
12.39,1.02,3.305,1
5.93,1.01,3.41666666666667,1
6.63,1.02,2.72833333333333,2
6.97,1.06,1.82333333333333,2
6.93,1.09,2.40666666666667,2
7.49,1.07,1.88,2
9.21,1.16,1.84833333333333,2
6.71,1.22,1.45333333333333,2
11.16,1.29,1.37833333333333,2
10.84,1.18,1.18166666666667,2
11.02,1.26,2.09166666666667,2
11.28,1.25,2.88333333333333,2
11.02,1.17,2.83,2
10.82,1.08,1.645,2
9.44,1.03,2.38333333333333,2
10.74,1.05,2.925,2
10.12,1.01,3.74833333333333,1
9.77,0.99,3.56666666666667,1
10.16,0.95,3.85833333333333,1
10.25,0.96,2.92833333333333,2
10.34,0.96,3.895,1
9.88,0.89,4.18166666666667,1
10.37,0.79,4.57666666666667,1
10.49,0.82,3.70166666666667,1
9.8,0.74,3.92166666666667,1
9.05,0.67,4.235,1
9.4,0.64,4.88833333333333,1
9.14,0.66,5.835,1
8.94,0.66,5.37,1
9.04,0.65,4.91666666666667,1
9.21,0.56,4.30833333333333,1
9.25,0.55,3.845,1
9.52,0.5,2.65833333333333,2
9.16,0.45,2.28666666666667,2
9.63,0.42,2.33833333333333,2
9.52,0.38,2.90166666666667,2
10.07,0.32,3.89166666666667,1
9.34,0.33,3.91333333333333,1
9.46,0.27,4.60333333333333,1
9.56,0.27,2.89666666666667,2
9.2,0.26,4.11,1
8.73,0.25,4.12666666666667,1
